tijdstip;locatie;component;waarde;LKI
2017-04-04 23:00:00+02:00;Amsterdam-Van Diemenstraat;NO;2,6;1
2017-04-04 23:00:00+02:00;Amsterdam-Van Diemenstraat;CO;329,6;2
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,7;1
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;41,4;6
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;FN;1,43;2
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;CO;293,1;2
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;46,5;5
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;O3;39,0;3
2017-04-05 00:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;40,4;4
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;45,3;5
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;42,7;6
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;45,0;5
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;FN;1,45;2
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;O3;15,6;2
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,0;1
2017-04-05 01:00:00+02:00;Amsterdam-Van Diemenstraat;CO;292,9;2
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;FN;1,44;2
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;O3;11,0;1
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;NO;7,0;1
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;CO;294,9;2
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;49,6;5
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;44,9;6
2017-04-05 02:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;53,4;5
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;CO;289,8;2
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;FN;1,13;2
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;O3;21,6;2
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,0;1
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;34,3;4
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;46,9;6
2017-04-05 03:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;53,9;5
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,65;1
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;O3;42,9;4
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,4;1
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;CO;259,2;2
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;17,6;2
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;27,6;4
2017-04-05 04:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;32,8;4
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,6;1
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;O3;41,0;4
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,8;1
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;CO;245,1;1
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;17,3;2
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;22,7;4
2017-04-05 05:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;29,9;3
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,8;1
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,56;1
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;O3;44,8;4
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;CO;241,8;1
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;14,7;2
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;13,4;2
2017-04-05 06:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;23,0;3
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,58;1
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;O3;43,8;4
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,3;1
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;CO;255,2;2
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;23,2;3
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,3;2
2017-04-05 07:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;13,3;2
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;CO;284,1;2
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,57;1
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;O3;48,8;4
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;NO;2,6;1
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;32,7;4
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,3;2
2017-04-05 08:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;26,2;3
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;O3;44,4;4
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;NO;5,5;1
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;CO;276,8;2
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;45,7;5
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,7;2
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;28,7;3
2017-04-05 09:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,77;1
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;O3;57,8;4
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;NO;5,6;1
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;CO;262,8;2
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;35,0;4
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,8;2
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;29,7;3
2017-04-05 10:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,69;1
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;O3;64,0;5
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,8;1
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;CO;242,2;1
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;27,0;3
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,3;2
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;24,9;3
2017-04-05 11:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,7;1
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;O3;65,8;5
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,5;1
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;CO;230,6;1
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;23,8;3
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;9,0;1
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;28,6;3
2017-04-05 12:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,7;1
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;O3;72,7;5
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,3;1
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;CO;225,0;1
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;17,1;2
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,5;2
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;25,9;3
2017-04-05 13:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,51;1
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;O3;74,4;5
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,2;1
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;CO;216,5;1
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;17,0;2
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;9,2;1
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;31,1;4
2017-04-05 14:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,57;1
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;O3;74,4;5
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,8;1
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;CO;220,4;1
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;19,0;2
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;8,6;1
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;33,3;4
2017-04-05 15:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,55;1
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,3;1
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;O3;76,4;5
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;CO;236,8;1
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;18,0;2
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;8,6;1
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;29,9;3
2017-04-05 16:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,56;1
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;O3;74,9;5
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,2;1
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;CO;226,0;1
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;18,7;2
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;7,8;1
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;37,9;4
2017-04-05 17:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,56;1
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;9,0;1
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;O3;76,6;5
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,9;1
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;CO;227,7;1
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;15,6;2
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;28,9;3
2017-04-05 18:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,4;1
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;O3;73,2;5
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,8;1
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;CO;233,0;1
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;17,9;2
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,6;2
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;29,0;3
2017-04-05 19:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,47;1
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;O3;71,2;5
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,2;1
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;CO;237,5;1
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;18,2;2
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;7,2;1
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;20,9;3
2017-04-05 20:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,41;1
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;O3;65,6;5
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,9;1
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;CO;237,3;1
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;22,5;3
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;7,1;1
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;24,3;3
2017-04-05 21:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,46;1
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;O3;65,5;5
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,4;1
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;CO;243,5;1
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;23,4;3
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;16,7;3
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;22,1;3
2017-04-05 22:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,46;1
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,8;1
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;O3;61,5;5
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;CO;256,0;2
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;26,5;3
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;14,2;2
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;27,2;3
2017-04-05 23:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,56;1
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,6;1
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;O3;67,8;5
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;CO;233,4;1
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,4;2
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,4;1
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;25,5;3
2017-04-06 00:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;21,4;3
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,3;1
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;O3;67,7;5
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;CO;222,3;1
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;22,8;3
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,9;2
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;26,9;3
2017-04-06 01:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,41;1
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;29,0;3
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,6;1
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;22,2;3
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,0;2
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,37;1
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;O3;69,8;5
2017-04-06 02:00:00+02:00;Amsterdam-Van Diemenstraat;CO;219,7;1
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,3;2
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;8,5;1
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;23,6;3
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,17;1
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;O3;79,6;5
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,3;1
2017-04-06 03:00:00+02:00;Amsterdam-Van Diemenstraat;CO;216,3;1
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,5;2
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;15,3;2
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;27,3;3
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,24;1
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;O3;72,3;5
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,1;1
2017-04-06 04:00:00+02:00;Amsterdam-Van Diemenstraat;CO;217,5;1
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;20,0;3
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,3;2
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;28,0;3
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,4;1
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;O3;64,9;5
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,2;1
2017-04-06 05:00:00+02:00;Amsterdam-Van Diemenstraat;CO;212,1;1
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;14,9;2
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,0;2
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;24,1;3
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,24;1
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;O3;64,9;5
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;NO;0,5;1
2017-04-06 06:00:00+02:00;Amsterdam-Van Diemenstraat;CO;214,7;1
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;38,1;4
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,0;2
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;PM10;25,2;3
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,58;1
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;O3;44,2;4
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;NO;2,1;1
2017-04-06 07:00:00+02:00;Amsterdam-Van Diemenstraat;CO;237,8;1
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;41,1;4
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;7,9;1
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,78;1
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;O3;41,3;4
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;NO;5,3;1
2017-04-06 08:00:00+02:00;Amsterdam-Van Diemenstraat;CO;249,5;1
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;34,1;4
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;8,3;1
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,63;1
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;O3;48,9;4
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,6;1
2017-04-06 09:00:00+02:00;Amsterdam-Van Diemenstraat;CO;272,3;2
2017-04-06 10:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;27,2;3
2017-04-06 10:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,52;1
2017-04-06 10:00:00+02:00;Amsterdam-Van Diemenstraat;O3;54,0;4
2017-04-06 10:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,1;1
2017-04-06 10:00:00+02:00;Amsterdam-Van Diemenstraat;CO;253,0;2
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;26,3;3
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,0;2
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,54;1
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;O3;56,2;4
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,8;1
2017-04-06 11:00:00+02:00;Amsterdam-Van Diemenstraat;CO;224,0;1
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;23,3;3
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;9,6;1
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,65;1
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;O3;59,3;4
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,5;1
2017-04-06 12:00:00+02:00;Amsterdam-Van Diemenstraat;CO;251,7;2
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;21,7;3
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;6,9;1
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,47;1
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;O3;62,8;5
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,0;1
2017-04-06 13:00:00+02:00;Amsterdam-Van Diemenstraat;CO;222,0;1
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;19,8;2
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,0;2
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,5;1
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;O3;65,3;5
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,7;1
2017-04-06 14:00:00+02:00;Amsterdam-Van Diemenstraat;CO;226,2;1
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;O3;66,7;5
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;20,3;3
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,0;2
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,55;1
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,8;1
2017-04-06 15:00:00+02:00;Amsterdam-Van Diemenstraat;CO;229,3;1
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;O3;66,9;5
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;21,9;3
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,5;2
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,57;1
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,0;1
2017-04-06 16:00:00+02:00;Amsterdam-Van Diemenstraat;CO;230,8;1
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;O3;69,8;5
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,2;2
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;27,1;3
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,55;1
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;NO;11,0;2
2017-04-06 17:00:00+02:00;Amsterdam-Van Diemenstraat;CO;250,7;2
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;O3;71,8;5
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;19,4;2
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,0;2
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,45;1
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;NO;3,7;1
2017-04-06 18:00:00+02:00;Amsterdam-Van Diemenstraat;CO;243,8;1
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;16,5;2
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,4;2
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,4;1
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;O3;74,0;5
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,9;1
2017-04-06 19:00:00+02:00;Amsterdam-Van Diemenstraat;CO;246,5;1
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;19,1;2
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;9,3;1
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,51;1
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;O3;70,3;5
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,2;1
2017-04-06 20:00:00+02:00;Amsterdam-Van Diemenstraat;CO;245,5;1
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;36,5;4
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;10,2;2
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,91;1
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;O3;52,7;4
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;NO;1,8;1
2017-04-06 21:00:00+02:00;Amsterdam-Van Diemenstraat;CO;301,9;2
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;21,4;3
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;12,3;2
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;FN;0,7;1
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;O3;64,8;5
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;NO;4,2;1
2017-04-06 22:00:00+02:00;Amsterdam-Van Diemenstraat;CO;291,6;2
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;PM25;11,7;2
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;35,2;4
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;FN;1,03;2
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;O3;54,1;4
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;NO;8,8;1
2017-04-06 23:00:00+02:00;Amsterdam-Van Diemenstraat;CO;420,6;2
2017-04-07 00:00:00+02:00;Amsterdam-Van Diemenstraat;NO2;39,2;4
