tijdstip;locatie;component;waarde;LKI
2017-04-07 17:00:00+02:00;Amsterdam-Oude Schans;NO;1,4;1
2017-04-07 18:00:00+02:00;Amsterdam-Oude Schans;NO;1,3;1
2017-04-07 18:00:00+02:00;Amsterdam-Oude Schans;NO2;15,9;2
2017-04-07 19:00:00+02:00;Amsterdam-Oude Schans;NO2;24,2;3
2017-04-07 19:00:00+02:00;Amsterdam-Oude Schans;NO;1,5;1
2017-04-07 20:00:00+02:00;Amsterdam-Oude Schans;NO2;19,1;2
2017-04-07 20:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-07 21:00:00+02:00;Amsterdam-Oude Schans;NO2;24,0;3
2017-04-07 21:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-07 22:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-07 22:00:00+02:00;Amsterdam-Oude Schans;NO2;32,8;4
2017-04-07 23:00:00+02:00;Amsterdam-Oude Schans;NO2;54,0;5
2017-04-07 23:00:00+02:00;Amsterdam-Oude Schans;NO;2,0;1
2017-04-08 00:00:00+02:00;Amsterdam-Oude Schans;NO2;52,0;5
2017-04-08 00:00:00+02:00;Amsterdam-Oude Schans;NO;1,7;1
2017-04-08 01:00:00+02:00;Amsterdam-Oude Schans;NO2;37,3;4
2017-04-08 01:00:00+02:00;Amsterdam-Oude Schans;NO;1,1;1
2017-04-08 02:00:00+02:00;Amsterdam-Oude Schans;NO2;30,3;4
2017-04-08 02:00:00+02:00;Amsterdam-Oude Schans;NO;0,7;1
2017-04-08 03:00:00+02:00;Amsterdam-Oude Schans;NO2;27,1;3
2017-04-08 03:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-08 04:00:00+02:00;Amsterdam-Oude Schans;NO2;16,2;2
2017-04-08 04:00:00+02:00;Amsterdam-Oude Schans;NO;0,1;1
2017-04-08 05:00:00+02:00;Amsterdam-Oude Schans;NO2;18,3;2
2017-04-08 05:00:00+02:00;Amsterdam-Oude Schans;NO;0,3;1
