tijdstip;locatie;component;waarde;LKI
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,1;4
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;NO;16,1;2
2017-04-05 20:00:00+02:00;Amsterdam-Einsteinweg;CO;264,7;2
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;PM10;27,6;3
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;NO2;41,0;4
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;FN;1,33;2
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,0;1
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;NO;10,0;2
2017-04-05 21:00:00+02:00;Amsterdam-Einsteinweg;CO;259,3;2
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;NO2;40,0;4
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;FN;1,37;2
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,7;2
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,9;4
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;NO;8,1;1
2017-04-05 22:00:00+02:00;Amsterdam-Einsteinweg;CO;241,9;1
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;NO2;34,0;4
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;FN;1,19;2
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;PM25;12,7;2
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,5;3
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;NO;6,7;1
2017-04-05 23:00:00+02:00;Amsterdam-Einsteinweg;CO;246,4;1
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;NO2;28,3;3
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;FN;0,77;1
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;PM25;12,0;2
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;PM10;27,9;3
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;NO;4,8;1
2017-04-06 00:00:00+02:00;Amsterdam-Einsteinweg;CO;233,2;1
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;NO2;25,4;3
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;FN;0,79;1
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,7;1
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,9;3
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;NO;5,5;1
2017-04-06 01:00:00+02:00;Amsterdam-Einsteinweg;CO;201,8;1
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,4;2
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;NO2;25,8;3
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;FN;0,88;1
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;PM10;23,9;3
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;NO;1,9;1
2017-04-06 02:00:00+02:00;Amsterdam-Einsteinweg;CO;191,1;1
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;PM25;13,1;2
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;NO2;19,4;2
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;FN;0,82;1
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;PM10;30,6;4
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;NO;1,4;1
2017-04-06 03:00:00+02:00;Amsterdam-Einsteinweg;CO;188,0;1
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;NO2;14,7;2
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;FN;0,51;1
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;PM25;12,2;2
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;PM10;23,7;3
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;NO;1,0;1
2017-04-06 04:00:00+02:00;Amsterdam-Einsteinweg;CO;182,9;1
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;FN;0,95;1
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;NO2;27,5;3
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;PM25;15,2;3
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;PM10;27,7;3
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;NO;5,2;1
2017-04-06 05:00:00+02:00;Amsterdam-Einsteinweg;CO;193,6;1
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;NO2;46,3;5
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;FN;1,1;2
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;PM25;13,8;2
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;PM10;32,5;4
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;NO;12,0;2
2017-04-06 06:00:00+02:00;Amsterdam-Einsteinweg;CO;216,1;1
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;FN;2,5;2
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;NO2;74,8;6
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,2;2
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;PM10;35,8;4
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;NO;46,8;3
2017-04-06 07:00:00+02:00;Amsterdam-Einsteinweg;CO;281,0;2
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;NO;50,1;4
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;NO2;78,4;7
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;FN;2,2;2
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,5;2
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;PM10;32,9;4
2017-04-06 08:00:00+02:00;Amsterdam-Einsteinweg;CO;323,7;2
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,6;2
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;NO2;72,6;6
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;FN;2,28;2
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;PM10;42,0;4
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;NO;50,1;4
2017-04-06 09:00:00+02:00;Amsterdam-Einsteinweg;CO;377,7;2
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;NO2;61,8;6
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;FN;2,22;2
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,0;2
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;PM10;30,0;4
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;NO;42,2;3
2017-04-06 10:00:00+02:00;Amsterdam-Einsteinweg;CO;281,1;2
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;NO2;51,8;5
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;FN;1,71;2
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;PM25;0,8;1
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,5;3
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;NO;34,6;3
2017-04-06 11:00:00+02:00;Amsterdam-Einsteinweg;CO;260,1;2
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;PM25;20,9;4
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;NO2;72,7;6
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;FN;2,22;2
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;PM10;27,7;3
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;NO;55,6;4
2017-04-06 12:00:00+02:00;Amsterdam-Einsteinweg;CO;286,2;2
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,4;4
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;NO2;47,5;5
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;FN;1,42;2
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,0;1
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;NO;28,7;3
2017-04-06 13:00:00+02:00;Amsterdam-Einsteinweg;CO;246,5;1
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;FN;1,24;2
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;PM10;28,9;3
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;CO;243,4;1
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;NO2;42,4;4
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,6;1
2017-04-06 14:00:00+02:00;Amsterdam-Einsteinweg;NO;25,1;3
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,9;3
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,9;1
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;NO2;38,4;4
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;FN;1,37;2
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;NO;22,4;2
2017-04-06 15:00:00+02:00;Amsterdam-Einsteinweg;CO;241,1;1
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;NO2;37,4;4
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,8;1
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;FN;1,17;2
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,8;3
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;NO;20,5;2
2017-04-06 16:00:00+02:00;Amsterdam-Einsteinweg;CO;234,7;1
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;CO;251,0;2
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;NO2;30,8;4
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;FN;0,85;1
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,8;2
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,9;3
2017-04-06 17:00:00+02:00;Amsterdam-Einsteinweg;NO;17,1;2
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;NO2;29,4;3
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;FN;0,84;1
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,4;2
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;PM10;28,8;3
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;NO;14,5;2
2017-04-06 18:00:00+02:00;Amsterdam-Einsteinweg;CO;271,0;2
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;NO2;28,6;3
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;CO;257,6;2
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;FN;0,8;1
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;PM25;15,2;3
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;PM10;29,9;3
2017-04-06 19:00:00+02:00;Amsterdam-Einsteinweg;NO;11,4;2
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;NO2;32,8;4
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;FN;0,79;1
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,0;1
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,7;3
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;NO;10,1;2
2017-04-06 20:00:00+02:00;Amsterdam-Einsteinweg;CO;246,2;1
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;NO2;40,9;4
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;FN;0,97;1
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,3;2
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;PM10;30,6;4
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;NO;8,7;1
2017-04-06 21:00:00+02:00;Amsterdam-Einsteinweg;CO;294,8;2
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;NO2;47,4;5
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;FN;1,19;2
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;PM25;16,0;3
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;PM10;30,1;4
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;NO;15,0;2
2017-04-06 22:00:00+02:00;Amsterdam-Einsteinweg;CO;323,2;2
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;NO2;54,6;5
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,0;2
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;FN;1,46;2
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,1;4
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;NO;18,8;2
2017-04-06 23:00:00+02:00;Amsterdam-Einsteinweg;CO;342,9;2
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;NO2;43,8;4
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;FN;0,91;1
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,8;2
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;PM10;34,2;4
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;NO;4,7;1
2017-04-07 00:00:00+02:00;Amsterdam-Einsteinweg;CO;287,0;2
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;NO2;20,8;3
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;FN;0,59;1
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,8;2
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,4;3
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;NO;2,9;1
2017-04-07 01:00:00+02:00;Amsterdam-Einsteinweg;CO;242,1;1
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;NO2;16,5;2
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;FN;0,36;1
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,9;1
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,3;3
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;NO;1,4;1
2017-04-07 02:00:00+02:00;Amsterdam-Einsteinweg;CO;213,5;1
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;NO2;16,0;2
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;FN;0,24;1
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,7;1
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,8;3
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;NO;0,7;1
2017-04-07 03:00:00+02:00;Amsterdam-Einsteinweg;CO;195,7;1
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;NO2;15,1;2
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;FN;0,24;1
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,7;2
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;PM10;28,4;3
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;NO;0,6;1
2017-04-07 04:00:00+02:00;Amsterdam-Einsteinweg;CO;188,2;1
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;NO2;14,4;2
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;FN;0,27;1
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;PM25;12,2;2
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;PM10;20,7;3
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;NO;2,5;1
2017-04-07 05:00:00+02:00;Amsterdam-Einsteinweg;CO;194,2;1
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;NO2;22,1;3
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;FN;0,4;1
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;PM25;15,3;3
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;PM10;26,1;3
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;NO;4,8;1
2017-04-07 06:00:00+02:00;Amsterdam-Einsteinweg;CO;215,1;1
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;NO2;52,7;5
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;FN;1,26;2
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,6;2
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;PM10;30,2;4
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;NO;28,2;3
2017-04-07 07:00:00+02:00;Amsterdam-Einsteinweg;CO;266,6;2
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;NO2;70,9;6
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;FN;2,04;2
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,1;2
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;PM10;37,9;4
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;NO;50,7;4
2017-04-07 08:00:00+02:00;Amsterdam-Einsteinweg;CO;341,1;2
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;NO2;60,6;6
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;FN;2,17;2
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;PM25;16,7;3
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;PM10;39,5;4
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;NO;45,2;3
2017-04-07 09:00:00+02:00;Amsterdam-Einsteinweg;CO;408,9;2
2017-04-07 10:00:00+02:00;Amsterdam-Einsteinweg;NO2;55,3;5
2017-04-07 10:00:00+02:00;Amsterdam-Einsteinweg;FN;1,95;2
2017-04-07 10:00:00+02:00;Amsterdam-Einsteinweg;PM25;25,3;4
2017-04-07 10:00:00+02:00;Amsterdam-Einsteinweg;PM10;40,2;4
2017-04-07 10:00:00+02:00;Amsterdam-Einsteinweg;NO;40,8;3
2017-04-07 11:00:00+02:00;Amsterdam-Einsteinweg;NO2;58,1;5
2017-04-07 11:00:00+02:00;Amsterdam-Einsteinweg;FN;2,11;2
2017-04-07 11:00:00+02:00;Amsterdam-Einsteinweg;PM25;21,5;4
2017-04-07 11:00:00+02:00;Amsterdam-Einsteinweg;PM10;45,3;5
2017-04-07 11:00:00+02:00;Amsterdam-Einsteinweg;NO;42,1;3
2017-04-07 12:00:00+02:00;Amsterdam-Einsteinweg;NO2;52,6;5
2017-04-07 12:00:00+02:00;Amsterdam-Einsteinweg;FN;1,82;2
2017-04-07 12:00:00+02:00;Amsterdam-Einsteinweg;PM25;20,2;4
2017-04-07 12:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,9;4
2017-04-07 12:00:00+02:00;Amsterdam-Einsteinweg;NO;32,0;3
2017-04-07 13:00:00+02:00;Amsterdam-Einsteinweg;NO2;45,3;5
2017-04-07 13:00:00+02:00;Amsterdam-Einsteinweg;FN;1,55;2
2017-04-07 13:00:00+02:00;Amsterdam-Einsteinweg;PM25;16,8;3
2017-04-07 13:00:00+02:00;Amsterdam-Einsteinweg;PM10;32,9;4
2017-04-07 13:00:00+02:00;Amsterdam-Einsteinweg;NO;26,4;3
2017-04-07 14:00:00+02:00;Amsterdam-Einsteinweg;NO2;31,2;4
2017-04-07 14:00:00+02:00;Amsterdam-Einsteinweg;FN;1,01;2
2017-04-07 14:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,2;1
2017-04-07 14:00:00+02:00;Amsterdam-Einsteinweg;PM10;18,9;2
2017-04-07 14:00:00+02:00;Amsterdam-Einsteinweg;NO;16,3;2
2017-04-07 15:00:00+02:00;Amsterdam-Einsteinweg;NO2;37,1;4
2017-04-07 15:00:00+02:00;Amsterdam-Einsteinweg;FN;1,31;2
2017-04-07 15:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,5;1
2017-04-07 15:00:00+02:00;Amsterdam-Einsteinweg;PM10;15,0;2
2017-04-07 15:00:00+02:00;Amsterdam-Einsteinweg;NO;19,5;2
2017-04-07 16:00:00+02:00;Amsterdam-Einsteinweg;NO2;37,3;4
2017-04-07 16:00:00+02:00;Amsterdam-Einsteinweg;FN;1,45;2
2017-04-07 16:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,7;1
2017-04-07 16:00:00+02:00;Amsterdam-Einsteinweg;PM10;18,7;2
2017-04-07 16:00:00+02:00;Amsterdam-Einsteinweg;NO;22,2;2
2017-04-07 17:00:00+02:00;Amsterdam-Einsteinweg;NO2;35,1;4
2017-04-07 17:00:00+02:00;Amsterdam-Einsteinweg;FN;1,14;2
2017-04-07 17:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,2;2
2017-04-07 17:00:00+02:00;Amsterdam-Einsteinweg;PM10;17,5;2
2017-04-07 17:00:00+02:00;Amsterdam-Einsteinweg;NO;17,1;2
2017-04-07 18:00:00+02:00;Amsterdam-Einsteinweg;NO2;30,9;4
2017-04-07 18:00:00+02:00;Amsterdam-Einsteinweg;FN;1,02;2
2017-04-07 18:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,3;1
2017-04-07 18:00:00+02:00;Amsterdam-Einsteinweg;PM10;17,6;2
2017-04-07 18:00:00+02:00;Amsterdam-Einsteinweg;NO;13,0;2
2017-04-07 19:00:00+02:00;Amsterdam-Einsteinweg;NO2;33,8;4
2017-04-07 19:00:00+02:00;Amsterdam-Einsteinweg;FN;1,01;2
2017-04-07 19:00:00+02:00;Amsterdam-Einsteinweg;PM25;5,3;1
2017-04-07 19:00:00+02:00;Amsterdam-Einsteinweg;PM10;14,8;2
2017-04-07 19:00:00+02:00;Amsterdam-Einsteinweg;NO;11,4;2
2017-04-07 20:00:00+02:00;Amsterdam-Einsteinweg;NO2;30,4;4
2017-04-07 20:00:00+02:00;Amsterdam-Einsteinweg;FN;0,82;1
2017-04-07 20:00:00+02:00;Amsterdam-Einsteinweg;PM25;6,1;1
2017-04-07 20:00:00+02:00;Amsterdam-Einsteinweg;PM10;16,7;2
2017-04-07 20:00:00+02:00;Amsterdam-Einsteinweg;NO;10,6;2
2017-04-07 21:00:00+02:00;Amsterdam-Einsteinweg;NO2;27,6;3
2017-04-07 21:00:00+02:00;Amsterdam-Einsteinweg;FN;0,85;1
2017-04-07 21:00:00+02:00;Amsterdam-Einsteinweg;PM25;6,6;1
2017-04-07 21:00:00+02:00;Amsterdam-Einsteinweg;PM10;14,9;2
2017-04-07 21:00:00+02:00;Amsterdam-Einsteinweg;NO;6,6;1
2017-04-07 22:00:00+02:00;Amsterdam-Einsteinweg;NO2;57,8;5
2017-04-07 22:00:00+02:00;Amsterdam-Einsteinweg;FN;1,35;2
2017-04-07 22:00:00+02:00;Amsterdam-Einsteinweg;PM25;20,2;4
2017-04-07 22:00:00+02:00;Amsterdam-Einsteinweg;PM10;27,1;3
2017-04-07 22:00:00+02:00;Amsterdam-Einsteinweg;NO;8,5;1
2017-04-07 23:00:00+02:00;Amsterdam-Einsteinweg;NO2;39,3;4
2017-04-07 23:00:00+02:00;Amsterdam-Einsteinweg;FN;1,13;2
2017-04-07 23:00:00+02:00;Amsterdam-Einsteinweg;PM25;11,7;2
2017-04-07 23:00:00+02:00;Amsterdam-Einsteinweg;PM10;22,2;3
2017-04-07 23:00:00+02:00;Amsterdam-Einsteinweg;NO;7,4;1
2017-04-08 00:00:00+02:00;Amsterdam-Einsteinweg;FN;1,39;2
2017-04-08 00:00:00+02:00;Amsterdam-Einsteinweg;PM25;12,1;2
2017-04-08 00:00:00+02:00;Amsterdam-Einsteinweg;NO;9,5;1
2017-04-08 00:00:00+02:00;Amsterdam-Einsteinweg;PM10;23,1;3
2017-04-08 00:00:00+02:00;Amsterdam-Einsteinweg;NO2;47,9;5
2017-04-08 01:00:00+02:00;Amsterdam-Einsteinweg;NO2;27,2;3
2017-04-08 01:00:00+02:00;Amsterdam-Einsteinweg;FN;0,72;1
2017-04-08 01:00:00+02:00;Amsterdam-Einsteinweg;PM25;10,4;2
2017-04-08 01:00:00+02:00;Amsterdam-Einsteinweg;PM10;17,4;2
2017-04-08 01:00:00+02:00;Amsterdam-Einsteinweg;NO;5,1;1
2017-04-08 02:00:00+02:00;Amsterdam-Einsteinweg;NO2;20,4;3
2017-04-08 02:00:00+02:00;Amsterdam-Einsteinweg;FN;0,57;1
2017-04-08 02:00:00+02:00;Amsterdam-Einsteinweg;PM25;11,0;2
2017-04-08 02:00:00+02:00;Amsterdam-Einsteinweg;PM10;18,4;2
2017-04-08 02:00:00+02:00;Amsterdam-Einsteinweg;NO;2,3;1
2017-04-08 03:00:00+02:00;Amsterdam-Einsteinweg;NO2;15,2;2
2017-04-08 03:00:00+02:00;Amsterdam-Einsteinweg;FN;0,47;1
2017-04-08 03:00:00+02:00;Amsterdam-Einsteinweg;PM25;11,2;2
2017-04-08 03:00:00+02:00;Amsterdam-Einsteinweg;PM10;21,0;3
2017-04-08 03:00:00+02:00;Amsterdam-Einsteinweg;NO;1,6;1
2017-04-08 04:00:00+02:00;Amsterdam-Einsteinweg;NO2;14,1;2
2017-04-08 04:00:00+02:00;Amsterdam-Einsteinweg;FN;0,43;1
2017-04-08 04:00:00+02:00;Amsterdam-Einsteinweg;PM25;9,0;1
2017-04-08 04:00:00+02:00;Amsterdam-Einsteinweg;PM10;18,9;2
2017-04-08 04:00:00+02:00;Amsterdam-Einsteinweg;NO;1,4;1
2017-04-08 05:00:00+02:00;Amsterdam-Einsteinweg;NO2;18,5;2
2017-04-08 05:00:00+02:00;Amsterdam-Einsteinweg;FN;0,5;1
2017-04-08 05:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,6;1
2017-04-08 05:00:00+02:00;Amsterdam-Einsteinweg;PM10;17,1;2
2017-04-08 05:00:00+02:00;Amsterdam-Einsteinweg;NO;3,9;1
2017-04-08 06:00:00+02:00;Amsterdam-Einsteinweg;NO2;21,4;3
2017-04-08 06:00:00+02:00;Amsterdam-Einsteinweg;FN;0,55;1
2017-04-08 06:00:00+02:00;Amsterdam-Einsteinweg;PM25;14,9;2
2017-04-08 06:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,5;3
2017-04-08 06:00:00+02:00;Amsterdam-Einsteinweg;NO;2,8;1
2017-04-08 07:00:00+02:00;Amsterdam-Einsteinweg;NO2;25,3;3
2017-04-08 07:00:00+02:00;Amsterdam-Einsteinweg;FN;0,55;1
2017-04-08 07:00:00+02:00;Amsterdam-Einsteinweg;PM25;5,8;1
2017-04-08 07:00:00+02:00;Amsterdam-Einsteinweg;PM10;17,3;2
2017-04-08 07:00:00+02:00;Amsterdam-Einsteinweg;NO;6,3;1
2017-04-08 08:00:00+02:00;Amsterdam-Einsteinweg;NO2;34,8;4
