tijdstip;locatie;component;waarde;LKI
2017-04-04 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;2,19;2
2017-04-04 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;33,5;3
2017-04-04 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;44,5;4
2017-04-04 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,41;2
2017-04-04 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;53,1;4
2017-04-04 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;12,6;2
2017-04-04 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;48,0;5
2017-04-04 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,56;2
2017-04-04 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;43,2;4
2017-04-04 14:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;10,3;2
2017-04-04 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;47,9;4
2017-04-04 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;45,9;5
2017-04-04 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,46;2
2017-04-04 15:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;9,0;1
2017-04-04 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;42,2;4
2017-04-04 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,32;2
2017-04-04 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;48,7;4
2017-04-04 16:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;7,4;1
2017-04-04 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;32,7;4
2017-04-04 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,04;2
2017-04-04 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;57,7;4
2017-04-04 17:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;3,5;1
2017-04-04 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;19,7;2
2017-04-04 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,56;1
2017-04-04 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;70,3;5
2017-04-04 18:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,8;1
