tijdstip;locatie;component;waarde;LKI
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;PM25;20,6;4
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;FN;2,26;2
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;NO;14,9;2
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;CO;387,5;2
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;PM10;29,3;3
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;O3;1,5;1
2017-04-04 00:00:00+02:00;Amsterdam-Vondelpark;NO2;63,5;6
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;PM25;19,2;3
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;FN;1,98;2
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;NO;12,6;2
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;CO;347,5;2
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;PM10;23,0;3
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;O3;2,4;1
2017-04-04 01:00:00+02:00;Amsterdam-Vondelpark;NO2;56,9;5
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;NO2;52,6;5
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;PM25;21,8;4
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;PM10;26,5;3
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;FN;1,41;2
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;O3;2,3;1
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;NO;8,6;1
2017-04-04 02:00:00+02:00;Amsterdam-Vondelpark;CO;234,3;1
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;NO2;49,0;5
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;PM25;19,2;3
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;PM10;26,1;3
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;FN;1,19;2
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;O3;4,6;1
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;NO;6,0;1
2017-04-04 03:00:00+02:00;Amsterdam-Vondelpark;CO;196,2;1
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;NO;0,3;1
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;NO2;35,3;4
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;PM25;21,4;4
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;PM10;23,7;3
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;FN;1,14;2
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;O3;10,4;1
2017-04-04 04:00:00+02:00;Amsterdam-Vondelpark;CO;152,7;1
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;NO2;34,4;4
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;PM25;25,6;4
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;PM10;23,3;3
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;FN;1,14;2
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;O3;10,4;1
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;NO;0,5;1
2017-04-04 05:00:00+02:00;Amsterdam-Vondelpark;CO;150,5;1
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;PM25;23,5;4
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;FN;1,24;2
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;O3;4,8;1
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;NO;1,0;1
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;CO;139,8;1
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;PM10;25,1;3
2017-04-04 06:00:00+02:00;Amsterdam-Vondelpark;NO2;44,1;4
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;NO2;49,3;5
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;PM25;22,3;4
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;PM10;20,7;3
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;FN;1,31;2
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;O3;3,7;1
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;NO;2,5;1
2017-04-04 07:00:00+02:00;Amsterdam-Vondelpark;CO;142,9;1
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;NO2;55,8;5
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;PM25;18,9;3
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;PM10;22,8;3
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;FN;1,68;2
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;O3;2,6;1
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;NO;15,1;2
2017-04-04 08:00:00+02:00;Amsterdam-Vondelpark;CO;404,0;2
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;NO2;58,2;5
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;PM25;22,9;4
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;PM10;36,9;4
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;FN;2,42;2
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;O3;4,2;1
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;NO;41,4;3
2017-04-04 09:00:00+02:00;Amsterdam-Vondelpark;CO;289,6;2
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;NO2;65,0;6
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;PM25;36,9;5
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;PM10;45,4;5
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;FN;2,83;2
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;O3;7,5;1
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;NO;47,3;3
2017-04-04 10:00:00+02:00;Amsterdam-Vondelpark;CO;323,3;2
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;NO2;66,6;6
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;PM25;32,7;5
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;PM10;44,0;4
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;FN;2,48;2
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;O3;17,1;2
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;NO;36,2;3
2017-04-04 11:00:00+02:00;Amsterdam-Vondelpark;CO;261,3;2
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;O3;35,9;3
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;NO2;60,7;6
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;PM25;26,2;4
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;PM10;27,6;3
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;FN;1,83;2
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;NO;22,6;2
2017-04-04 12:00:00+02:00;Amsterdam-Vondelpark;CO;184,0;1
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;NO2;36,0;4
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;PM25;12,8;2
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;PM10;16,7;2
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,86;1
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;O3;67,5;5
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;NO;6,6;1
2017-04-04 13:00:00+02:00;Amsterdam-Vondelpark;CO;97,5;1
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;NO2;35,4;4
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;PM25;18,6;3
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;PM10;14,7;2
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,92;1
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;O3;68,0;5
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;NO;4,2;1
2017-04-04 14:00:00+02:00;Amsterdam-Vondelpark;CO;82,4;1
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;NO2;35,2;4
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;PM25;12,8;2
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;PM10;17,9;2
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,9;1
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;O3;60,1;5
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;NO;4,2;1
2017-04-04 15:00:00+02:00;Amsterdam-Vondelpark;CO;87,5;1
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;NO2;29,5;3
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;PM25;11,6;2
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;PM10;17,2;2
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;FN;0,7;1
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;O3;68,1;5
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;NO;5,0;1
2017-04-04 16:00:00+02:00;Amsterdam-Vondelpark;CO;89,5;1
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;NO2;40,9;4
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;PM25;8,7;1
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;PM10;18,9;2
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;FN;1,01;2
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;O3;58,7;4
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;NO;4,5;1
2017-04-04 17:00:00+02:00;Amsterdam-Vondelpark;CO;212,3;1
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;FN;0,81;1
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;NO2;35,1;4
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;PM25;7,9;1
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;PM10;15,4;2
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;O3;65,7;5
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;NO;3,9;1
2017-04-04 18:00:00+02:00;Amsterdam-Vondelpark;CO;146,1;1
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;NO2;32,7;4
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;PM25;9,0;1
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;PM10;10,1;2
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;FN;0,86;1
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;O3;60,8;5
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;NO;3,0;1
2017-04-04 19:00:00+02:00;Amsterdam-Vondelpark;CO;128,8;1
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;CO;161,5;1
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;NO2;45,8;5
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;PM25;16,1;3
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;FN;1,21;2
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;O3;46,9;4
2017-04-04 20:00:00+02:00;Amsterdam-Vondelpark;NO;3,2;1
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;PM10;19,4;2
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;NO2;52,2;5
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;PM25;13,1;2
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;FN;1,66;2
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;O3;44,1;4
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;NO;1,3;1
2017-04-04 21:00:00+02:00;Amsterdam-Vondelpark;CO;192,5;1
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;NO2;68,1;6
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;PM25;24,6;4
